vacc_on,immune_escape,matched_vacc,matched_vacc_level,vfr2,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vacc_start,vaccine_doses,vfr,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,vaccine,mu_ab_d1,mu_ab_d2,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,repetition,hosp_scal,ICU_scal,b1,scenario_name,index
0,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,5475,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,90
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,91
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,92
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,93
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,94
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,95
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,96
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,97
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,98
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,99
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,100
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,101
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,102
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,103
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,104
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,105
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,106
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,107
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,108
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,109
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,110
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,111
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,112
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,113
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,114
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,115
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,116
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,117
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,118
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,119
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,120
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,121
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,122
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,123
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,124
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,125
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,126
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,127
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,128
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,129
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,130
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,131
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,132
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,133
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,134
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,135
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,136
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,137
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,138
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,139
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,140
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,141
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,142
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,143
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,144
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,145
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,146
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,147
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,148
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,149
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3920,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,150
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,151
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,152
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,153
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,154
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,155
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,156
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,157
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,158
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,159
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.21730769230769229,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,160
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,161
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,162
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,163
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,164
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,165
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,166
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,167
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,168
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,169
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.3259615384615384,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,170
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.05,undefined,171
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.05,undefined,172
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.05,undefined,173
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.05,undefined,174
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.05,undefined,175
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.05,undefined,176
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.05,undefined,177
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.05,undefined,178
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.05,undefined,179
1,0,1,1,1,scenario1,3,5475,HIC,1000000,Absent,0.25,10,4,14,14,14,0.95,30,3980,1,1,1,30,1095,1185,vaccine,0.43461538461538457,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.05,undefined,180
