vacc_on,immune_escape,matched_vacc,matched_vacc_level,vfr2,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d2,t_d2,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vacc_start,vaccine_doses,vfr,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,vaccine,mu_ab_d1,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,repetition,hosp_scal,ICU_scal,b1,mu_ab_d2,scenario_name,index
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.21730769230769229,vaccine,512
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.21730769230769229,vaccine,513
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.21730769230769229,vaccine,514
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.21730769230769229,vaccine,515
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.21730769230769229,vaccine,516
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.21730769230769229,vaccine,517
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.21730769230769229,vaccine,518
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.21730769230769229,vaccine,519
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.21730769230769229,vaccine,520
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.3259615384615384,vaccine,521
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.3259615384615384,vaccine,522
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.3259615384615384,vaccine,523
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.3259615384615384,vaccine,524
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.3259615384615384,vaccine,525
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.3259615384615384,vaccine,526
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.3259615384615384,vaccine,527
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.3259615384615384,vaccine,528
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.3259615384615384,vaccine,529
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.3259615384615384,vaccine,530
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.43461538461538457,vaccine,531
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.43461538461538457,vaccine,532
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.43461538461538457,vaccine,533
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.43461538461538457,vaccine,534
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.43461538461538457,vaccine,535
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.43461538461538457,vaccine,536
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.43461538461538457,vaccine,537
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.43461538461538457,vaccine,538
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.43461538461538457,vaccine,539
1,0,0,1,1,scenario2,3,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,3980,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.43461538461538457,vaccine,540
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.21730769230769229,vaccine,541
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.21730769230769229,vaccine,542
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.21730769230769229,vaccine,543
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.21730769230769229,vaccine,544
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.21730769230769229,vaccine,545
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.21730769230769229,vaccine,546
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.21730769230769229,vaccine,547
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.21730769230769229,vaccine,548
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.21730769230769229,vaccine,549
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.21730769230769229,vaccine,550
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.3259615384615384,vaccine,551
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.3259615384615384,vaccine,552
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.3259615384615384,vaccine,553
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.3259615384615384,vaccine,554
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.3259615384615384,vaccine,555
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.3259615384615384,vaccine,556
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.3259615384615384,vaccine,557
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.3259615384615384,vaccine,558
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.3259615384615384,vaccine,559
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.3259615384615384,vaccine,560
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.43461538461538457,vaccine,561
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.43461538461538457,vaccine,562
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.43461538461538457,vaccine,563
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.43461538461538457,vaccine,564
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.43461538461538457,vaccine,565
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.43461538461538457,vaccine,566
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.43461538461538457,vaccine,567
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.43461538461538457,vaccine,568
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.43461538461538457,vaccine,569
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,1,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.43461538461538457,vaccine,570
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.21730769230769229,vaccine,571
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.21730769230769229,vaccine,572
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.21730769230769229,vaccine,573
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.21730769230769229,vaccine,574
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.21730769230769229,vaccine,575
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.21730769230769229,vaccine,576
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.21730769230769229,vaccine,577
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.21730769230769229,vaccine,578
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.21730769230769229,vaccine,579
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.21730769230769229,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.21730769230769229,vaccine,580
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.3259615384615384,vaccine,581
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.3259615384615384,vaccine,582
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.3259615384615384,vaccine,583
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.3259615384615384,vaccine,584
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.3259615384615384,vaccine,585
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.3259615384615384,vaccine,586
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.3259615384615384,vaccine,587
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.3259615384615384,vaccine,588
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,9,1,1,0.04,0.3259615384615384,vaccine,589
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.3259615384615384,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,10,1,1,0.04,0.3259615384615384,vaccine,590
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,1,1,0.04,0.43461538461538457,vaccine,591
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,1,1,0.04,0.43461538461538457,vaccine,592
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,1,1,0.04,0.43461538461538457,vaccine,593
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,4,1,1,0.04,0.43461538461538457,vaccine,594
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,5,1,1,0.04,0.43461538461538457,vaccine,595
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,6,1,1,0.04,0.43461538461538457,vaccine,596
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,7,1,1,0.04,0.43461538461538457,vaccine,597
1,0,0,1,1,scenario2,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.2,90,3860,2,1,1,30,1095,1185,vaccine,0.43461538461538457,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,8,1,1,0.04,0.43461538461538457,vaccine,598
